id,age,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job,marital,education
3216,34,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,entrepreneur,married,basic.4y
3217,47,no,yes,no,cellular,aug,mon,3,3,2,success,-1.7,94.027,-38.3,0.904,4991.6,no,management,married,university.degree
3218,47,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,services,married,high.school
3219,55,unknown,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,blue-collar,married,basic.6y
3220,46,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar,married,basic.6y
3221,24,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,student,single,high.school
3222,32,no,yes,no,cellular,jul,tue,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,blue-collar,single,basic.4y
3223,31,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,blue-collar,married,high.school
3224,31,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar,married,basic.9y
3225,29,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no,entrepreneur,married,high.school
3226,48,no,no,no,cellular,may,mon,7,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no,blue-collar,married,basic.4y
3227,33,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no,admin.,married,high.school
3228,43,no,no,no,cellular,nov,fri,9,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,technician,married,university.degree
3230,47,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,blue-collar,married,basic.4y
3231,47,no,yes,no,cellular,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,management,married,university.degree
3232,33,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.,married,basic.9y
3233,56,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,entrepreneur,married,university.degree
3235,30,unknown,yes,yes,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,blue-collar,single,basic.4y
3236,36,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no,management,married,university.degree
3237,50,unknown,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,blue-collar,married,basic.9y
3238,45,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,technician,married,high.school
3239,38,no,yes,no,cellular,apr,thu,1,6,1,success,-1.8,93.749,-34.6,0.659,5008.7,yes,admin.,single,high.school
3240,31,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,93.876,-40.0,0.692,5008.7,no,unemployed,single,high.school
3241,30,no,yes,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,technician,married,professional.course
3242,39,no,yes,no,cellular,jul,thu,29,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,services,married,high.school
3243,37,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,blue-collar,married,basic.9y
3244,45,no,yes,no,cellular,apr,tue,3,7,1,success,-1.8,93.749,-34.6,0.642,5008.7,yes,management,married,unknown
3245,36,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar,single,basic.9y
3246,22,no,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,blue-collar,married,professional.course
3247,33,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,entrepreneur,married,university.degree
3248,37,no,yes,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,no,technician,single,high.school
3249,38,no,yes,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,management,married,university.degree
3250,53,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.,married,high.school
3251,31,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,technician,married,university.degree
3252,44,no,no,no,cellular,aug,tue,2,999,2,failure,-2.9,92.201,-31.4,0.883,5076.2,yes,management,married,university.degree
3255,30,unknown,no,no,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,blue-collar,single,basic.9y
3256,47,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,housemaid,single,basic.4y
3257,28,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,blue-collar,married,basic.4y
3258,33,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,no,unemployed,married,high.school
3259,42,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes,admin.,married,university.degree
3260,45,unknown,no,no,telephone,jun,tue,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,services,married,high.school
3261,32,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,services,married,high.school
3262,41,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,management,married,high.school
3263,50,no,yes,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,yes,blue-collar,married,basic.9y
3264,42,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar,married,basic.4y
3265,45,unknown,yes,yes,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,blue-collar,single,basic.4y
3266,52,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,entrepreneur,married,basic.9y
3267,49,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes,blue-collar,married,basic.6y
3268,39,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,management,married,unknown
3269,20,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,blue-collar,single,high.school
3270,36,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,entrepreneur,married,university.degree
3271,44,no,yes,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes,services,divorced,high.school
3272,34,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes,technician,divorced,professional.course
3273,67,no,yes,no,cellular,nov,tue,4,999,1,failure,-3.4,92.649,-30.1,0.72,5017.5,no,self-employed,married,university.degree
3274,42,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.,married,university.degree
3275,41,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,self-employed,single,university.degree
3276,37,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,technician,single,university.degree
3277,35,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,unknown,single,basic.4y
3278,34,no,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,entrepreneur,married,university.degree
3279,48,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,management,married,university.degree
3280,46,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,admin.,single,high.school
3281,57,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.,divorced,high.school
3282,54,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,housemaid,married,basic.4y
3283,34,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,admin.,married,basic.9y
3284,29,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no,technician,single,high.school
3285,38,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,blue-collar,married,basic.9y
3286,27,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no,student,single,high.school
3287,42,unknown,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,blue-collar,married,basic.6y
3288,35,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,technician,divorced,professional.course
3289,40,unknown,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,entrepreneur,married,professional.course
3290,44,no,yes,no,telephone,may,mon,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.,single,university.degree
3291,33,no,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,admin.,single,university.degree
3292,54,no,yes,yes,cellular,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no,blue-collar,married,basic.9y
3293,32,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician,married,high.school
3294,47,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,admin.,single,university.degree
3295,40,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,admin.,single,high.school
3297,28,no,yes,no,cellular,jul,tue,2,6,1,success,-1.7,94.215,-40.3,0.893,4991.6,no,technician,single,professional.course
3298,40,no,yes,yes,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,entrepreneur,married,basic.4y
3299,39,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,blue-collar,married,basic.4y
3300,27,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,technician,single,high.school
3301,51,unknown,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,housemaid,married,basic.4y
3302,39,no,yes,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,admin.,divorced,professional.course
3303,46,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no,admin.,married,university.degree
3304,49,unknown,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,unemployed,married,high.school
3305,47,no,yes,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,admin.,married,university.degree
3306,32,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.,divorced,university.degree
3307,35,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,entrepreneur,married,high.school
3308,27,no,yes,yes,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,admin.,single,high.school
3309,42,no,no,no,cellular,apr,thu,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,blue-collar,married,basic.9y
3310,35,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician,married,university.degree
3311,37,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,technician,single,university.degree
3312,48,no,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,blue-collar,married,basic.4y
3314,50,no,yes,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,management,married,university.degree
3315,30,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar,single,university.degree
3316,58,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,self-employed,divorced,university.degree
3317,52,no,no,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,blue-collar,married,basic.9y
3318,32,no,yes,yes,telephone,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,entrepreneur,married,university.degree
3319,55,unknown,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,retired,married,basic.6y
3320,49,unknown,yes,no,telephone,jul,thu,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,technician,married,professional.course
3321,35,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,admin.,single,university.degree
3322,41,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar,divorced,basic.6y
3323,44,no,no,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no,blue-collar,married,basic.6y
3324,35,no,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,technician,married,professional.course
3325,44,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.,married,university.degree
3326,27,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,technician,single,basic.9y
3327,35,no,yes,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,self-employed,married,university.degree
3328,33,no,yes,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no,admin.,single,university.degree
3329,35,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no,admin.,married,high.school
3330,32,no,no,no,cellular,jul,fri,4,16,1,success,-1.7,94.215,-40.3,0.896,4991.6,no,management,single,university.degree
3331,39,no,yes,no,telephone,may,thu,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,entrepreneur,single,university.degree
3332,53,unknown,yes,yes,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,blue-collar,married,high.school
3333,26,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,admin.,single,high.school
3334,25,no,no,no,telephone,jun,mon,7,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,self-employed,single,university.degree
3335,39,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar,married,basic.9y
3336,33,unknown,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,admin.,married,university.degree
3337,63,unknown,yes,no,cellular,nov,tue,4,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,yes,management,married,basic.4y
3338,59,no,no,yes,telephone,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,retired,married,basic.4y
3339,52,no,no,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,self-employed,single,professional.course
3340,25,no,yes,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,blue-collar,single,basic.9y
3341,29,no,no,no,cellular,may,wed,1,6,1,success,-1.8,92.893,-46.2,1.281,5099.1,no,blue-collar,married,basic.9y
3342,48,unknown,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,entrepreneur,married,basic.9y
3343,35,no,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no,admin.,married,university.degree
3344,39,no,yes,no,cellular,jul,thu,1,999,1,failure,-1.7,94.215,-40.3,0.81,4991.6,no,technician,married,professional.course
3345,31,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.,single,university.degree
3346,28,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no,blue-collar,single,professional.course
3347,40,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,self-employed,married,high.school
3348,39,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,admin.,married,university.degree
3349,41,no,yes,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,no,blue-collar,married,basic.4y
3350,39,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,housemaid,married,professional.course
3351,30,no,yes,no,cellular,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,self-employed,married,professional.course
3352,40,no,yes,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no,management,married,basic.9y
3353,32,no,yes,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,technician,married,professional.course
3354,37,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,admin.,divorced,university.degree
3355,52,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,93.876,-40.0,0.677,5008.7,yes,admin.,married,university.degree
3356,28,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes,student,single,basic.9y
3357,43,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar,married,high.school
3358,31,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.,single,university.degree
3359,45,no,no,no,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,housemaid,divorced,university.degree
3361,58,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,admin.,divorced,university.degree
3362,33,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,technician,single,high.school
3363,28,unknown,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,blue-collar,single,university.degree
3364,47,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,admin.,married,university.degree
3365,38,no,no,no,telephone,mar,tue,3,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,yes,blue-collar,single,high.school
3366,60,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,management,married,university.degree
3367,28,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,admin.,single,university.degree
3368,33,no,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,self-employed,single,university.degree
3369,41,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,entrepreneur,divorced,basic.9y
3370,33,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,student,single,unknown
3371,41,unknown,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,management,married,high.school
3372,30,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,student,single,unknown
3373,54,unknown,no,no,telephone,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,self-employed,divorced,high.school
3374,46,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,technician,single,professional.course
3375,32,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,blue-collar,married,high.school
3376,42,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no,technician,single,university.degree
3377,29,no,no,no,cellular,oct,mon,2,999,1,failure,-3.4,92.431,-26.9,0.731,5017.5,no,admin.,single,university.degree
3378,41,unknown,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,blue-collar,married,unknown
3379,24,no,no,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,blue-collar,single,basic.6y
3380,44,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,technician,divorced,unknown
3381,58,no,yes,no,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no,retired,married,basic.4y
3382,31,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,admin.,married,high.school
3383,34,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,services,single,basic.9y
3385,59,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no,blue-collar,married,basic.4y
3386,34,no,no,no,telephone,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,technician,single,university.degree
3387,48,no,yes,no,cellular,nov,mon,1,4,1,success,-0.1,93.2,-42.0,4.191,5195.8,no,management,married,university.degree
3388,47,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,no,admin.,single,university.degree
3389,54,unknown,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,housemaid,married,basic.4y
3390,44,unknown,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,blue-collar,married,high.school
3391,31,unknown,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,management,single,university.degree
3392,34,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,blue-collar,married,professional.course
3393,29,no,unknown,unknown,telephone,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,technician,single,basic.9y
3394,38,no,yes,yes,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,technician,single,university.degree
3395,56,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,admin.,married,unknown
3396,26,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,technician,single,professional.course
