id	age	default	housing	loan	contact	month	day_of_week	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	y
3741	45	unknown	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
3741	45	unknown	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
3742	43	no	yes	no	telephone	jun	tue	4	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3743	35	no	yes	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3744	36	no	yes	no	cellular	may	thu	1	999	1	failure	-1.8	92.893	-46.2	1.266	5099.1	no
3745	47	unknown	yes	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
3746	57	no	no	yes	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3746	57	no	no	yes	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3747	27	no	no	no	telephone	jul	wed	3	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3747	27	no	no	no	telephone	jul	wed	3	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3748	64	no	no	no	cellular	aug	fri	4	999	0	nonexistent	-2.9	92.201	-31.4	0.849	5076.2	yes
3749	29	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3750	45	unknown	no	no	cellular	jul	wed	2	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
3751	26	unknown	no	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
3752	54	no	yes	no	telephone	jun	tue	5	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
3753	29	unknown	yes	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
3754	39	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3755	46	unknown	no	yes	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3756	44	unknown	no	yes	telephone	may	fri	4	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3757	36	no	yes	no	cellular	nov	tue	1	999	2	failure	-3.4	92.649	-30.1	0.715	5017.5	no
3758	59	no	yes	no	cellular	aug	wed	2	2	1	success	-2.9	92.201	-31.4	0.884	5076.2	yes
3759	56	no	no	yes	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
3760	33	unknown	yes	no	cellular	jul	wed	9	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3761	51	no	no	yes	cellular	aug	fri	3	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
3762	59	no	yes	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3763	31	no	yes	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	yes
3764	46	unknown	no	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3765	21	no	no	yes	cellular	jul	wed	6	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3766	33	no	yes	no	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.967	5228.1	no
3767	46	no	no	no	cellular	apr	mon	3	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
3768	24	no	no	no	cellular	jul	tue	17	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
3769	35	no	no	yes	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
3770	32	no	yes	no	cellular	dec	mon	4	999	1	failure	-3.0	92.713	-33.0	0.706	5023.5	yes
3771	35	no	yes	no	cellular	apr	fri	1	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
3772	32	no	yes	no	cellular	may	mon	3	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	no
3773	34	no	yes	no	telephone	sep	mon	5	999	0	nonexistent	-1.1	94.199	-37.5	0.879	4963.6	no
3774	47	unknown	yes	no	cellular	may	mon	4	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	no
3775	60	no	no	no	cellular	sep	wed	2	999	2	failure	-3.4	92.379	-29.8	0.768	5017.5	no
3776	43	no	no	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3777	58	no	yes	no	telephone	oct	wed	1	999	0	nonexistent	-3.4	92.431	-26.9	0.74	5017.5	no
3778	31	no	yes	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3779	38	no	no	no	cellular	may	thu	2	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
3779	38	no	no	no	cellular	may	thu	2	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
3780	35	no	no	no	cellular	may	thu	1	999	1	failure	-1.8	92.893	-46.2	1.327	5099.1	no
3781	34	unknown	yes	no	cellular	jul	mon	1	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
3782	31	no	no	no	cellular	jul	wed	4	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3783	30	no	yes	no	cellular	nov	thu	2	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3784	49	unknown	no	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3785	41	no	yes	no	telephone	may	tue	4	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3786	53	no	yes	no	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
3787	45	unknown	yes	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3788	58	no	yes	no	telephone	jun	tue	4	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
3789	46	unknown	no	no	telephone	may	fri	3	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
3789	46	unknown	no	no	telephone	may	fri	3	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
3790	56	unknown	yes	no	cellular	apr	thu	2	999	0	nonexistent	-1.8	93.075	-47.1	1.41	5099.1	no
3791	28	no	yes	no	cellular	mar	fri	2	999	0	nonexistent	-1.8	92.843	-50.0	1.64	5099.1	no
3792	38	no	no	yes	telephone	may	mon	1	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	no
3793	32	no	yes	no	cellular	may	wed	2	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
3794	36	no	no	no	cellular	jun	mon	1	3	1	success	-2.9	92.963	-40.8	1.266	5076.2	yes
3794	36	no	no	no	cellular	jun	mon	1	3	1	success	-2.9	92.963	-40.8	1.266	5076.2	yes
3795	27	no	yes	yes	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3796	46	no	yes	no	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
3797	40	no	no	no	cellular	apr	thu	1	999	0	nonexistent	-1.8	93.075	-47.1	1.365	5099.1	yes
3798	31	no	yes	no	telephone	jun	tue	1	999	0	nonexistent	-1.7	94.055	-39.8	0.723	4991.6	yes
3798	31	no	yes	no	telephone	jun	tue	1	999	0	nonexistent	-1.7	94.055	-39.8	0.723	4991.6	yes
3799	45	no	yes	yes	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	no
3800	49	no	no	no	cellular	may	fri	3	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	yes
3801	52	no	no	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3802	53	no	yes	no	cellular	jun	mon	1	999	1	failure	-2.9	92.963	-40.8	1.266	5076.2	no
3803	26	no	unknown	unknown	telephone	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3804	48	no	yes	no	cellular	apr	fri	2	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
3805	32	no	no	no	telephone	jun	thu	2	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
3806	34	no	no	no	cellular	nov	wed	1	999	1	failure	-0.1	93.2	-42.0	4.12	5195.8	no
3807	35	no	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3808	38	no	no	no	telephone	may	thu	4	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
3809	53	no	yes	no	cellular	nov	wed	3	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	yes
3810	44	no	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	no
3811	53	no	yes	no	cellular	aug	tue	2	3	1	success	-2.9	92.201	-31.4	0.838	5076.2	no
3812	39	no	yes	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
3813	38	no	no	no	cellular	nov	thu	3	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3814	33	no	yes	no	cellular	jun	wed	2	12	2	success	-1.7	94.055	-39.8	0.767	4991.6	yes
3815	37	unknown	yes	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
3816	29	no	yes	yes	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.967	5228.1	no
3817	33	no	no	no	cellular	aug	thu	2	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	no
3818	33	no	no	no	cellular	mar	tue	2	999	1	failure	-1.8	92.843	-50.0	1.614	5099.1	yes
3819	28	no	no	no	cellular	oct	fri	2	999	0	nonexistent	-3.4	92.431	-26.9	0.739	5017.5	no
3819	28	no	no	no	cellular	oct	fri	2	999	0	nonexistent	-3.4	92.431	-26.9	0.739	5017.5	no
3820	26	no	no	yes	cellular	jul	wed	8	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3821	35	no	no	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3822	46	no	yes	no	telephone	jun	fri	7	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
3823	43	unknown	yes	no	telephone	may	fri	6	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
3824	45	no	no	no	cellular	may	fri	1	3	1	success	-1.8	92.893	-46.2	1.259	5099.1	yes
3825	50	no	no	no	telephone	may	wed	5	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3826	42	no	no	no	cellular	jul	mon	1	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
3827	28	no	no	no	telephone	jun	fri	2	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
3828	36	no	no	yes	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3828	36	no	no	yes	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3829	28	no	no	no	telephone	jun	mon	2	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3829	28	no	no	no	telephone	jun	mon	2	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3830	49	unknown	no	yes	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	yes
3831	25	no	no	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3832	43	no	no	yes	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
3833	36	no	yes	no	telephone	may	fri	16	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
3834	34	no	yes	no	cellular	jul	thu	6	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
3835	34	no	no	no	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3836	56	no	no	no	telephone	jun	mon	4	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
3837	34	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
3837	34	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
3838	28	unknown	yes	no	telephone	jun	mon	5	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
3839	52	unknown	no	no	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
3840	38	no	unknown	unknown	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3841	32	no	no	no	cellular	may	fri	7	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	no
3842	55	unknown	no	no	cellular	aug	wed	6	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3843	33	no	no	no	cellular	jun	tue	2	999	0	nonexistent	-2.9	92.963	-40.8	1.262	5076.2	no
3844	33	unknown	yes	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3845	48	no	no	no	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
3846	36	no	yes	yes	cellular	jul	thu	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3847	33	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3848	40	no	no	no	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
3849	29	no	no	no	cellular	nov	fri	4	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
3850	55	no	yes	no	cellular	aug	wed	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3851	53	no	yes	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3852	28	no	no	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
3853	30	unknown	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
3853	30	unknown	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
3854	38	no	yes	yes	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
3855	32	no	no	no	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3856	55	no	no	no	telephone	may	mon	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3857	40	no	no	no	telephone	may	tue	4	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3858	33	no	yes	yes	cellular	nov	wed	1	999	1	failure	-0.1	93.2	-42.0	4.12	5195.8	no
3859	33	no	no	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
3860	48	no	yes	no	cellular	may	wed	2	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
3861	57	no	yes	no	cellular	apr	mon	2	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
3862	46	no	no	no	cellular	aug	tue	3	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
3863	52	no	yes	no	cellular	nov	fri	1	3	1	success	-3.4	92.649	-30.1	0.714	5017.5	yes
3864	32	no	yes	yes	cellular	aug	wed	1	4	2	success	-2.9	92.201	-31.4	0.884	5076.2	yes
3865	27	no	no	no	cellular	jun	fri	2	999	0	nonexistent	-2.9	92.963	-40.8	1.268	5076.2	no
3866	41	no	no	no	cellular	apr	tue	1	999	0	nonexistent	-1.8	93.075	-47.1	1.453	5099.1	yes
3867	38	no	yes	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
3868	31	no	yes	no	telephone	jun	thu	3	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
3869	33	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
3870	27	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3871	43	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
3871	43	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
3872	36	no	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3873	38	no	yes	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
3874	50	no	no	no	cellular	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
3875	54	no	yes	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3876	72	no	no	no	cellular	aug	mon	1	999	0	nonexistent	-2.9	92.201	-31.4	0.861	5076.2	no
3877	48	no	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
3878	54	unknown	no	no	telephone	jun	mon	17	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
3879	31	no	no	yes	cellular	aug	thu	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3880	50	no	yes	yes	cellular	may	mon	6	3	1	success	-1.8	92.893	-46.2	1.354	5099.1	yes
3881	40	no	yes	no	telephone	jun	mon	2	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
3882	29	no	yes	no	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
3883	68	no	no	no	telephone	sep	tue	1	999	1	failure	-3.4	92.379	-29.8	0.788	5017.5	no
3884	47	no	no	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
3885	30	no	no	no	telephone	may	thu	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3886	34	no	no	no	cellular	jul	wed	2	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
3887	52	unknown	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
3888	30	unknown	yes	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
3889	37	no	no	no	cellular	aug	fri	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
3890	32	no	yes	yes	cellular	jun	tue	1	999	0	nonexistent	-2.9	92.963	-40.8	1.262	5076.2	yes
3891	43	no	no	no	cellular	may	fri	5	999	1	failure	-1.8	92.893	-46.2	1.313	5099.1	no
3892	31	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3893	29	no	yes	yes	cellular	jul	mon	3	999	0	nonexistent	-2.9	92.469	-33.6	0.996	5076.2	no
3894	34	no	yes	no	telephone	jun	fri	16	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
3895	47	no	yes	no	cellular	aug	tue	7	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
3896	38	no	no	no	cellular	aug	thu	8	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	no
3897	42	no	yes	no	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3897	42	no	yes	no	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3898	33	no	yes	yes	cellular	jul	thu	4	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	yes
3899	55	no	yes	no	telephone	jun	wed	4	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	no
3899	55	no	yes	no	telephone	jun	wed	4	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	no
3900	46	no	no	no	cellular	apr	mon	4	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
3901	50	unknown	yes	no	telephone	may	mon	5	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3902	34	no	yes	yes	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3903	34	no	no	no	cellular	may	tue	3	999	0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
3904	26	no	no	no	telephone	nov	fri	1	999	0	nonexistent	-3.4	92.649	-30.1	0.714	5017.5	no
3905	34	no	no	no	telephone	jul	mon	4	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3906	30	no	yes	yes	telephone	jun	tue	2	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3906	30	no	yes	yes	telephone	jun	tue	2	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
3907	27	no	no	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
3908	38	no	yes	no	cellular	aug	fri	3	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
3909	45	no	yes	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3910	50	no	yes	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3911	31	no	no	no	cellular	aug	fri	5	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
3912	29	no	yes	no	telephone	jul	wed	6	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
3913	41	unknown	yes	no	telephone	may	fri	6	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
3914	45	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
3915	32	no	yes	yes	cellular	may	tue	2	999	0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
3916	38	no	no	yes	telephone	nov	mon	2	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
3917	52	no	unknown	unknown	telephone	nov	mon	1	999	1	failure	-0.1	93.2	-42.0	4.191	5195.8	no
3918	37	no	yes	no	cellular	jun	wed	1	999	0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	no
3919	33	no	no	no	cellular	apr	fri	2	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
3920	57	no	no	yes	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
3921	33	no	no	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3922	41	no	no	yes	telephone	jun	thu	2	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
3923	31	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
3924	49	unknown	no	no	telephone	may	mon	6	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3925	35	no	yes	no	cellular	may	thu	6	999	1	failure	-1.8	92.893	-46.2	1.266	5099.1	no
3926	55	no	yes	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
3927	42	no	no	no	cellular	aug	wed	4	999	0	nonexistent	-2.9	92.201	-31.4	0.834	5076.2	no
3928	29	no	no	no	cellular	apr	fri	2	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
3929	51	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3930	35	no	yes	no	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
3931	45	no	no	no	cellular	nov	mon	1	999	1	failure	-0.1	93.2	-42.0	4.191	5195.8	no
3931	45	no	no	no	cellular	nov	mon	1	999	1	failure	-0.1	93.2	-42.0	4.191	5195.8	no
3932	41	no	no	no	cellular	aug	thu	13	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	no
3933	44	no	yes	no	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
3934	66	no	yes	yes	cellular	may	thu	2	999	0	nonexistent	-1.8	92.893	-46.2	1.27	5099.1	no
3935	39	no	unknown	unknown	cellular	apr	fri	2	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
3936	47	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3937	42	no	no	no	cellular	aug	wed	6	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
3938	25	no	no	no	cellular	aug	thu	1	999	0	nonexistent	-2.9	92.201	-31.4	0.851	5076.2	yes
3939	58	unknown	yes	no	cellular	jul	thu	1	999	0	nonexistent	-2.9	92.469	-33.6	1.072	5076.2	no
3940	71	no	yes	no	cellular	nov	tue	2	999	0	nonexistent	-3.4	92.649	-30.1	0.715	5017.5	yes
3941	48	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
3941	48	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
3942	30	no	yes	no	cellular	jun	tue	1	999	0	nonexistent	-2.9	92.963	-40.8	1.262	5076.2	no
3942	30	no	yes	no	cellular	jun	tue	1	999	0	nonexistent	-2.9	92.963	-40.8	1.262	5076.2	no
3943	24	no	yes	no	cellular	apr	mon	3	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
3944	27	no	yes	no	cellular	apr	fri	2	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	yes
3945	45	no	yes	no	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	yes
3946	29	no	no	no	telephone	dec	thu	1	999	0	nonexistent	-3.0	92.713	-33.0	0.714	5023.5	yes
3947	26	no	yes	no	cellular	aug	tue	2	999	1	failure	-2.9	92.201	-31.4	0.883	5076.2	yes
3948	36	unknown	no	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3949	54	unknown	no	no	cellular	nov	wed	5	999	1	failure	-0.1	93.2	-42.0	4.12	5195.8	no
3950	54	no	yes	no	cellular	dec	wed	1	999	0	nonexistent	-3.0	92.713	-33.0	0.721	5023.5	yes
3951	42	no	yes	no	telephone	jun	wed	3	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	no
3952	49	no	no	yes	cellular	apr	fri	1	999	0	nonexistent	-1.8	93.075	-47.1	1.479	5099.1	no
3953	28	no	yes	no	telephone	jun	wed	2	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	no
3953	28	no	yes	no	telephone	jun	wed	2	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	no
3954	52	no	yes	no	telephone	may	thu	2	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
3955	26	no	yes	no	cellular	may	thu	2	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
3956	54	no	yes	no	cellular	nov	wed	3	999	1	failure	-0.1	93.2	-42.0	4.12	5195.8	no
3957	58	no	no	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
3958	28	no	no	yes	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
3959	32	no	yes	no	telephone	aug	fri	2	999	1	failure	-2.9	92.201	-31.4	0.881	5076.2	no
3960	48	unknown	yes	no	cellular	aug	thu	2	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
